place,residue,population,near_nature,near_river,puntos_negros
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Papel y Cartón,,0.0,0.0,0
Velilla de San Antonio,Metales y Aleaciones,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Papel y Cartón,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Metales y Aleaciones,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Plásticos y Caucho,,0.0,0.0,0
Velilla de San Antonio,Plásticos y Caucho,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Metales y Aleaciones,,0.0,0.0,0
Velilla de San Antonio,Metales y Aleaciones,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Metales y Aleaciones,,0.0,0.0,0
Velilla de San Antonio,Metales y Aleaciones,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Plásticos y Caucho,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Madera y Corcho,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Plásticos y Caucho,,0.0,0.0,0
Velilla de San Antonio,Metales y Aleaciones,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Metales y Aleaciones,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Vidrio,,0.0,0.0,0
Velilla de San Antonio,Metales y Aleaciones,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Madera y Corcho,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Plásticos y Caucho,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Metales y Aleaciones,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Papel y Cartón,,0.0,0.0,0
Velilla de San Antonio,Plásticos y Caucho,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Papel y Cartón,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Metales y Aleaciones,,0.0,0.0,0
Velilla de San Antonio,Plásticos y Caucho,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Metales y Aleaciones,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Madera y Corcho,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Papel y Cartón,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Plásticos y Caucho,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Plásticos y Caucho,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Plásticos y Caucho,,0.0,0.0,0
Velilla de San Antonio,Plásticos y Caucho,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Metales y Aleaciones,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
Velilla de San Antonio,Sustancias Químicas Peligrosas y Materiales,,0.0,0.0,0
